Data de Publicação,Título,Resumo,Palavras-chave,Qtd. de Autores,Autor 1,Autor 2,Autor 3,Autor 4,Autor 5,Autor 6,Afiliação 1,Afiliação 2,Afiliação 3,Afiliação 4,Afiliação 5,Afiliação 6,Url Artigo,Revista
2021-03-22,"Fatores contingenciais e a importância atribuída aos indicadores de desempenho: uma análise em empresas de construção civil da cidade de Recife, PE","Este trabalho teve por objetivo investigar o nível das relações estabelecidas entre fatores contingenciais de empresas pertencentes ao setor de construção civil da Cidade de Recife (PE) e a importância atribuída pelos gestores aos indicadores de desempenho classificados nas perspectivas do Balanced Scorecard (BSC). Nessa perspectiva, foi analisada a importância atribuída aos indicadores de desempenho, sob a ótica da teoria da contingência. Quanto aos procedimentos metodológicos, utilizou-se como instrumento de coleta de dados o questionário, que foi aplicado junto a gestores de 20 empresas do setor da construção civil localizadas na Cidade de Recife. Para análise dos dados coletados foi utilizado o teste não paramétrico coeficiente de correlação de Spearman, com o auxílio do software STATISTICA for Windows. A análise dos resultados evidenciou poucas relações significativas entre as características dos gestores com indicadores de desempenho, sendo a relação da variável faixa etária com o indicador desperdícios a única a alcançar magnitude forte. Também foram evidenciadas algumas relações significativas entre as características das empresas e os indicadores de desempenho, sendo as relações da variável prioridade estratégica com os indicadores (pontualidade de entrega, flexibilidade de volume operacional, entregas no prazo, satisfação dos empregados e gestão de risco) as únicas a apresentarem magnitude forte. As contribuições da pesquisa podem se realizar no campo de estimular outros pesquisadores que pretendam desenvolver estudos correlatos em outras localidades e até mesmo em outros segmentos de mercado, assim como por servirem como parâmetro para reflexão das empresas do setor pesquisado acerca do tema aqui discutido.",Indicadores de desempenho. Fatores contingenciais. Construção civil,2,Herivânio Torres Bandeira,Aldo Leonardo Cunha Callado,,,,,Ministério `Público Federal,Departamento de Finanças e Contabilidade da Universidade Federal da Paraíba,,,,,https://portalperiodicos.unoesc.edu.br/race/article/view/24552,"Revista de Administração, Contabilidade e Economia – RACE"
2014-04-22,A RELAÇÃO ENTRE A DÍVIDA PÚBLICA E O DESENVOLVIMENTO SOCIOECONÔMICO DOS MUNICÍPIOS PARANAENSES: EVIDÊNCIAS PARA O PERÍODO DE 2002 A 2010,"Este artigo analisa a relação entre a dívida pública e os investimentos municipais, nas diversas funções do Governo, e a relação entre a dívida pública e o desenvolvimento econômico dos municípios paranaenses, por intermédio do indicador que representa a relação entre a Dívida Consolidada Líquida e a Receita Corrente Líquida (DCL/RCL) e o Índice Ipardes de Desenvolvimento Municipal (IPDM), para os anos de2002 a2010. Para atingir tal fim, foram construídos dois modelos econométricos, utilizando-se a métrica estatística de Dados em Painel. Quanto ao primeiro objetivo, os resultados indicam que, ao nível de 10% de significância, urbanismo, saneamento, cultura e gestão ambiental são variáveis explicativas do endividamento. No que se refere ao segundo objetivo, os resultados encontrados indicam que a DCL/RCL e o IPDM são positivamente relacionados, isto é, quanto maior o endividamento municipal maior será o valor do indicador IPDM. Nesse sentido, considerando que os indicadores de desenvolvimento socioeconômico são índices que expressam a qualidade de vida da população e o endividamento municipal, é uma importante ferramenta para atingir esse objetivo.Palavras-chave: Dívida pública. Desenvolvimento econômico. Municípios paranaenses.",Dívida pública. Desenvolvimento econômico. Municípios paranaenses.,3,Maiara de Fátima Lazarin,Gilmar Ribeiro de Mello,Fernanda Mendes Bezerra,,,,Universidade Estadual do Oeste do Paraná,Universidade Estadual do Oeste do Paraná,Universidade Estadual do Oeste do Paraná,,,,https://portalperiodicos.unoesc.edu.br/race/article/view/4207,"Revista de Administração, Contabilidade e Economia – RACE"
2016-10-04,CARICATURAS E ESTEREÓTIPOS DO CONTADOR: COMO A IMAGEM DO PROFISSIONAL DE CONTABILIDADE VEM SENDO VEICULADA EM UM JORNAL DE GRANDE CIRCULAÇÃO NO BRASIL?,"No contexto atual, o contador é peça fundamental no desenvolvimento das organizações e tem se destacado, sobretudo, na elaboração e controle das informações patrimoniais. No entanto, para o senso comum, essa categoria é percebida como um conjunto de profissionais limitados, sem criatividade e ligados a atividades rotineiras. Parte dessa percepção é influenciada diretamente pelos jornais de grande circulação, haja vista que, havendo notícias relacionadas à classe, estas serão publicadas pelos diversos meios de comunicação e de alguma maneira atingirão o público em geral. Porém, pouco foi discutido sobre como a imagem do profissional de contabilidade é tratada nos jornais de grande circulação no Brasil. Desse modo, este trabalho destina-se a preencher um pouco essa lacuna, trazendo uma luz sobre a disseminação da imagem do profissional de contabilidade em um jornal de grande mídia brasileira. Para tanto, foi feito um levantamento sobre os principais termos que envolvem a contabilidade, como contador, contábeis, contábil e contabilidade no banco de dados do Jornal Folha de São Paulo, durante um ano, de novembro de 2013 a novembro de 2014. A intenção foi perceber que tipo de imagem sobre o contador mais se perpetua, negativa ou positiva. Além disso, nesta pesquisa buscou-se observar quais os termos mais associados à contabilidade e ao contador; as recorrências desses resultados podem estar contribuindo para que o senso comum mantenha uma imagem distorcida da realidade da categoria contábil.Palavras-chave: Representação social. Imagem do contador. Contabilidade. Cartoons and acaccounter stereotypes: how accounting professional image comes in a newspaper being conveyed large circulation in brazil? Abstract In the current context, the accounter is a key part in the development of organizations and has been highlighted, particularly in the design and control of asset information. However, common sense, this category is perceived as a set of limited professional, uncreative and linked to routine activities. Part of this perception is influenced directly by major newspapers, given that, with news related to the class, they will be published by various media and somehow reach the general public. However, little has been discussed about the image of the accounting professional is treated in major newspapers in Brazil. Thus, this work aims to fill some of this gap, bringing a light on the spread of the accounting professional image in a large Brazilian media newspaper. Thus, a survey was done on the main terms involving accounting, as an accountant, accounting, accounting and bookkeeping in the database of the newspaper Folha de São Paulo, for a year, from November 2013 to November 2014. The intention it was to see what kind of image on the accounter longer perpetuates negative or positive. In addition, this study sought to observe that the most associated terms accounting and accounter; recurrences of these results may be contributing to the common sense keep a distorted picture of the accounting category reality.Keywords: Social representation. Accounter image. Accounting.",Representação social. Imagem do contador. Contabilidade.,2,Vinícius de Lacerda Miranda,Juliano Almeida de Faria,,,,,Universidade Estadual de Feira de Santana,UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA,,,,,https://portalperiodicos.unoesc.edu.br/race/article/view/9807,"Revista de Administração, Contabilidade e Economia – RACE"
2014-08-21,TEORIA INSTITUCIONAL E DISCLOSURE DE SUSTENTABILIDADE: UMA INVESTIGAÇÃO NO SETOR DE ENERGIA ELÉTRICA / Disclosure and Institutional sustainability Theory: an investigation in the electricity sector,"Com base na Teoria Institucional, especificamente sob os preceitos da legitimidade e do isomorfismo, as organizações, na busca de legitimarem suas ações, adotam práticas isomórficas. O estudo teve por objetivo verificar a ocorrência de isomorfismo no disclosure de sustentabilidade nos relatórios da Global Reporting Initiative (GRI). Para tanto, foram analisados 55 relatórios de sustentabilidade de 20 empresas do setor de energia elétrica, coletados na base de dados GRI Reporting List referente ao período de 2008 a 2011. Para verificar a presença de isomorfismo no disclosure dos indicadores, dos aspectos e das dimensões de sustentabilidade, utilizou-se a Análise de Variância (Anova). Os resultados comprovam que as empresas do setor de energia elétrica adotam práticas isomórficas de sustentabilidade em todo o período analisado. A partir dos resultados, conclui-se que o setor está em consonância com as diretrizes estabelecidas pelos relatórios da GRI, na medida em que se percebe um alto nível de disclosure e a ocorrência de isomorfismo entre esses níveis para as dimensões econômica, ambiental e social.Palavras-chave: Teoria Institucional. Isomorfismo. Legitimidade. Sustentabilidade corporativa. Energia elétrica.",Teoria Institucional. Isomorfismo. Legitimidade. Sustentabilidade corporativa. Energia elétrica.,5,Paulo Henrique Nobre Parente,Ariane Firmeza Mota,Augusto Cézar de Aquino Cabral,Sandra Maria dos Santos,Isac de Freitas Brandão,,Universidade Federal do Ceará,Universidade Federal do Ceará,Universidade Federal do Ceará,Universidade Federal do Ceará,Universidade Federal do Ceará,,https://portalperiodicos.unoesc.edu.br/race/article/view/4202,"Revista de Administração, Contabilidade e Economia – RACE"
2015-08-19,Análise metodológica da produção científica de contabilidade ambiental nos periódicos internacionais de contabilidade,"O objetivo do artigo é identificar o perfil metodológico da produção científica de contabilidade ambiental em periódicos internacionais de contabilidade. Utilizou-se pesquisa descritiva, documental e de cunho quantitativo. Foram analisados 35 artigos que envolvessem o tema contabilidade ambiental no período de 2000 a 2010, de 17 periódicos internacionais de contabilidade com maior fator de impacto. O estudo conclui que a maioria das publicações internacionais são estudos de casos, descritivos e quantitativos. Dennis M. Patten, com cinco publicações, duas individuais e as demais em coautoria, destacou-se como o autor com mais publicações. Palavras-chave: Contabilidade ambiental. Estudos bibliográficos. Produção científica.",Contabilidade ambiental. Estudos bibliográficos. Produção científica.,3,Daniela Di Domenico,Adilson Cordeiro,Paulo Roberto da Cunha,,,,FURB,FURB,FURB,,,,https://portalperiodicos.unoesc.edu.br/race/article/view/1974,"Revista de Administração, Contabilidade e Economia – RACE"
2015-11-05,ANÁLISE DO DESEMPENHO FINANCEIRO DAS EMPRESAS DO SETOR DE ÓLEO & GÁS POR MEIO DO COMPORTAMENTO DOS FLUXOS DE CAIXA NO PERÍODO DE 2010 A 2013,"A presente pesquisa discorre sobre alguns dos indicadores obtidos por meio da demonstração dos fluxos de caixa, enfatizando os que relacionam o total do caixa gerado/consumido nas atividades operacionais. Foram selecionadas 10 companhias abertas listadas na SEC do setor de óleo & gás, que divulgam anualmente suas demonstrações no formato 20-F, nos anos 2010 a 2013. Foram escolhidas as companhias mais relevantes considerando-se seu valor de mercado. Os dados utilizados na pesquisa foram obtidos da base de dados do site PFC Energy, sendo estruturados de maneira que fosse possível analisar o comportamento dos fluxos de caixa por meio de gráficos. Mediante a análise, foi perceptível que a amostra obedeceu a padrões de crescimento e redução semelhantes em quase todas as categorias analisadas ao longo dos quatro anos, fato que não foi observado apenas em relação ao indicador de qualidade do resultado, em que nenhum padrão consistente foi encontrado. Também foi perceptível que, para a maior parte das companhias analisadas, 2011 foi o ano em que elas obtiveram os maiores lucros líquidos e, consequentemente, os maiores valores de dividendos pagos e os maiores montantes de FCO.Palavras-chave: Contabilidade financeira. Fluxo de caixa. Indicadores financeiros. Análise de quocientes. Contabilidade de petróleo e gás.",Contabilidade financeira. Fluxo de caixa. Indicadores financeiros. Análise de quocientes. Contabilidade de petróleo e gás.,3,Sophie de Souza Abrahão,Márcia da Silva Carvalho,José Augusto Veiga da Costa Marques,,,,Universidade do Estado do Rio de Janeiro,Universidade Federal do Rio de Janeiro,Universidade Federal do Rio de Janeiro,,,,https://portalperiodicos.unoesc.edu.br/race/article/view/6287,"Revista de Administração, Contabilidade e Economia – RACE"
2018-12-14,Caracterizando a participação do profissional contábil no contexto da sustentabilidade empresarial,"Com a preocupação de as empresas se manterem no mercado em longo prazo, passou a ser adotada por algumas organizações uma estratégia voltada à adesão a práticas sustentáveis. Com isso, o profissional contábil pode gerar ou gerenciar informações que auxiliarão no processo de resultados voltados à sustentabilidade. Assim, nesta pesquisa buscou-se responder à seguinte questão: de que forma o profissional contábil participa dos indicadores de sustentabilidade? Diante dessa problemática, o objetivo com o trabalho foi verificar a participação do profissional contábil em aspectos associados aos indicadores de sustentabilidade em uma empresa pertencente ao setor gráfico. A sustentabilidade empresarial foi mensurada a partir do Grid de Sustentabilidade Empresarial (GSE) que integra as dimensões ambiental, econômica e social. A participação do profissional contábil foi analisada a partir de ações voltadas ao planejamento, execução, controle e tomada de decisão dos indicadores de sustentabilidade. Esta pesquisa pode ser caracterizada como descritiva, exploratória e qualitativa, adotando a estratégia de estudo de caso, e foi desenvolvida a partir da aplicação de um questionário estruturado com realização de entrevista e visita técnica com a finalidade de observar in loco as ações mencionadas. A empresa investigada apresentou um resultado classificado como Sustentabilidade Empresarial Relativa, uma vez que possui resultados positivos nas dimensões econômica e social da sustentabilidade. Observou-se, ainda, que o profissional da Contabilidade participa de 14 indicadores dos 43 definidos pelo modelo, sendo quatro da dimensão ambiental, oito da dimensão econômica e dois da dimensão social. Diante do resultado, destaca-se a participação do contador em resultados associados ao desempenho da sustentabilidade empresarial (por meio dos indicadores) na organização analisada.Palavras-chave: Contabilidade gerencial. Profissional contábil. Sustentabilidade empresarial.Characterizing the participation of the accounting professional in the context of corporate sustainabilityAbstract: With the concern of companies to remain in the market in the long term, a strategy has been adopted by some organizations aimed at adhering to sustainable practices. With this, the accounting professional can generate or manage information that will help in the process of results oriented towards sustainability. Thus, this research sought to answer the following question: How does the accounting professional participate in sustainability indicators? In view of this problem, the objective of the study was to verify the participation of the accounting professional in aspects associated to the sustainability indicators in a company belonging to the graphic sector. . Business sustainability was measured based on the Corporate Sustainability Grid (CSG) that integrates the environmental, economic and social dimensions. The participation of the accounting professional was analyzed based on actions aimed at the planning, execution, control and decision making of the sustainability indicators. This research can be characterized as descriptive, exploratory and qualitative, adopting the case study strategy, and it was developed from the application of a structured questionnaire with interviews and technical visits with the purpose of observing the mentioned actions in loco. The company investigated presented a result classified as Relative Business Sustainability, since it has positive results in the economic and social dimensions of sustainability. It was observed that the accounting professional participates in 14 indicators of the 43 defined by the model, four of the environmental dimension, eight of the economic dimension and two of the social dimension. In view of the result, the accountant's participation in results associated to the performance of corporate sustainability (through the indicators) in the analyzed organization stands out.Keywords: Management accounting. Accounting professional. Corporate sustainability.",Contabilidade gerencial. Profissional contábil. Sustentabilidade empresarial.,2,Maria Luíza Farias Diniz,Aldo Leonardo Cunha Callado,,,,,Universidade Federal da Paraíba,Departamento de Finanças e Contabilidade da Universidade Federal da Paraíba,,,,,https://portalperiodicos.unoesc.edu.br/race/article/view/17424,"Revista de Administração, Contabilidade e Economia – RACE"
2016-10-04,A RELAÇÃO DA PREOCUPAÇÃO AMBIENTAL COM O CONSUMO DE PRODUTOS VERDES NO VAREJO,"O objetivo com a presente pesquisa foi avaliar a relação da preocupação ambiental do consumidor com sua efetiva declaração de compra de produtos verdes no varejo. Orientado por uma linha de pesquisa que busca explicar o fato de o comportamento ter como precedente a intenção e não a atitude, foi avaliado se a preocupação dos consumidores com o meio ambiente está sendo convertidas em intenção de compra e posterior declaração de compra. O problema que orientou a pesquisa pode ser expresso pela seguinte questão: a preocupação ambiental está relacionada com a intenção de compra para se tornar compra declarada de produtos verdes no varejo? Para responder a essa questão e atender ao objetivo proposto, foi realizada uma pesquisa de natureza quantitativa por meio de um survey com 1.233 consumidores reais de quatro capitais brasileiras, avaliando-se a percepção que eles possuem de si mesmos e dos outros. A análise de dados foi feita utilizando-se a modelagem de equações estruturais por meio do software SmartPLS 3.0. Os resultados indicam que os consumidores pesquisados não demonstram relacionar diretamente sua preocupação ambiental com a compra declarada de produtos verdes, que revelou ser formada pela intenção de compra. Isso foi observado nas duas condições, quando os consumidores responderam sobre a sua percepção e sobre a dos outros (sociedade).Palavras-chave: Consumo verde. Preocupação ambiental. Varejo. Comportamento do consumidor. The relationship of environmental concern with green products consumer in retail Abstract The purpose with this research was to evaluate the environmental consumer concern with their actual purchase statement for green products in retail. Guided by a line of research that seeks to explain the fact that the behavior has as a precedent the intention and not the attitude was assessed to consumer concern about the environment and these are converted into purchase intent and purchase later statement. The problem oriented research can be expressed by the following question: Environmental concern is related to the purchase intention to become declared purchase of green products at retail? To resolve this matter and meet the proposed objective, a quantitative research through a survey with the 1233 actual consumers of four brazilian capitals assessing his perception as an individual was carried out and as he watches others. Data analysis was performed using the structural equation modeling through SmartPLS 3.0 software. The results indicate that consumers surveyed do not demonstrate directly relate their environmental concerns with the purchase declared for green products, which were shown to be formed by purchase intent. This perception takes place in the two conditions, when they respond on their perception and when they answer about how he observes others (society).Keywords: Green consumption. Environmental concern. Retail. Consumer behavior.",Consumo verde. Preocupação ambiental. Varejo. Comportamento do consumidor.,3,Sergio Silva Braga Junior,Edgard Monforte Merlo,Dirceu da Silva,,,,UNESP,FEARP/USP,,,,,https://portalperiodicos.unoesc.edu.br/race/article/view/9621,"Revista de Administração, Contabilidade e Economia – RACE"
2017-03-23,Índice de sustentabilidade ambiental na produção leiteira,"O objetivo com este estudo foi identificar o índice de sustentabilidade ambiental da atividade de produção leiteira em uma propriedade rural do Oeste de Santa Catarina. Para tanto, utilizou-se o procedimento metodológico de um estudo de caso descritivo, com abordagem de cunho qualitativo. Os resultados da pesquisa evidenciam que entre os nove parâmetros do constructo utilizado, em oito deles a entidade rural pesquisada atende em 100% aos critérios estabelecidos. A exceção ocorreu quanto aos indicadores de destinação dos dejetos (armazenagem e destinação) e à diversidade de coberturas, em que não houve o atendimento das medidas. De forma geral, dos 100 pontos possíveis pelo modelo utilizado, a entidade rural atingiu 91% dos critérios estabelecidos pela análise. Observou-se a necessidade de adequações no tratamento e destino final dos dejetos gerados pela produção leiteira, visando garantir, no longo prazo, melhorias para o meio ambiente. De modo geral, destaca-se a importância do controle e acompanhamento das práticas ambientais relacionadas à exploração econômica, visando à minimização do dano ambiental causado pela bovinocultura leiteira, permitindo que a atividade seja economicamente viável e ambientalmente correta.Palavras-chave: Sustentabilidade ambiental. Produção leiteira. Indicadores. Abstract The aim of the study was to identify the environmental sustainability index of milk production activity in a rural property of the West of Santa Catarina. For this, we used the methodological procedure of a descriptive case study with a qualitative approach. The survey results show that among the nine parameters of the construct used, in eight of them the rural entity researched meets 100% the established criteria. The exception occurred on the indicators for allocation of waste (storage and disposal) and diversity of coverage, in which there was no compliance measures. Overall, of the 100 possible points by the model, the rural entity reached 91% of the criteria established by the analysis. There is a need for adjustments at the end of treatment and disposal of waste generated by dairy production to ensure long-term improvements to the environment. In general, it is worth highlighting the importance of controlling and monitoring the environmental practices related to economic exploitation, in order to minimize the environmental damage caused by dairy cattle, allowing activity to be economically viable and environmentally friendly.Keywords: Environmental sustainability. Milk production. Indicators.",Sustentabilidade ambiental. Produção leiteira. Indicadores.,5,Daniela Di Domenico,Silvana Dalmutt Kruger,Sady Mazzioni,Antonio Zanin,Michel Bruno Dalacorte Ludwig,,Universidade CoMunitária da Região de Chapecó,Universidade Comunitária da Região de Chapecó,Universidade Comunitária da Região de Chapecó,Universidade Comunitária da Região de Chapecó,Universidade Comunitária da Região de Chapecó,,https://portalperiodicos.unoesc.edu.br/race/article/view/10183,"Revista de Administração, Contabilidade e Economia – RACE"
2015-08-12,EVIDENCIAÇÃO AMBIENTAL SOBRE RESÍDUOS NOS RELATÓRIOS DE SUSTENTABILIDADE DE EMPRESAS BRASILEIRAS LISTADAS NO IBrX-100 DA BM&FBOVESPA / Environmental disclosure on residues on the sustainability reports of brazilian companies listed on IBrX-100 from BM&FBo,"O estudo objetivou analisar a evidenciação ambiental sobre resíduos nos Relatórios de Sustentabilidade de empresas brasileiras listadas no IBrX-100 da BM&FBovespa. Para tanto, realizou-se uma pesquisa descritiva, documental e com abordagem quantitativa. A população do estudo constituiu-se de 100 empresas brasileiras listadas no IBrX-100 da BM&FBovespa e a amostra compreendeu 25 empresas em 2010, 35 em 2011 e 45 em 2012, estas que divulgaram dados sobre resíduos em seus Relatórios de Sustentabilidade. O período de análise compreendeu os anos 2010 a 2012 e a análise foi realizada por meio de um ranking das empresas que mais aspectos evidenciam sobre resíduos em seus Relatórios de Sustentabilidade. Os resultados apontaram que as empresas Ambev, AES Tietê, Energias BR e Duratex foram as que mais se destacaram no ranking nos anos analisados. Além disso, na maioria das empresas o fator tipo de informação sobre resíduos sólidos e resíduos perigosos transportados foi apresentado nos relatórios na forma descritiva e quantitativa. Já em relação aos métodos de disposição, todas as empresas que lideraram o ranking possuem tratamento dos resíduos que produzem. Ainda, no que diz respeito às metas de redução, a maioria das empresas do ranking divulga que a meta de redução foi de 75% nos anos analisados.Palavras-chave: Evidenciação ambiental. Resíduos. Empresas brasileiras.",Evidenciação ambiental. Resíduos. Empresas brasileiras.,5,Larissa Degenhart,Mara Vogt,Fabricia Silva da Rosa,Nelson Hein,Itzhak David Simão Kaveski,,Fundação Universidade Regional de Blumenau,Fundação Universidade Regional de Blumenau,Universidade Federal de Santa Catarina,Fundação Universidade Regional de Blumenau,Universidade Federal de Mato Grosso do Sul – UFMS/CPAN,,https://portalperiodicos.unoesc.edu.br/race/article/view/5445,"Revista de Administração, Contabilidade e Economia – RACE"
2021-08-31,Políticas públicas e desenvolvimento humano: fatores que impactam o IDH em municípios brasileiros,"A abordagem do desenvolvimento humano considera que apenas o crescimento econômico não é suficiente para explicar o progresso, que decorre de um processo maior de transformação. Neste contexto, o Índice de Desenvolvimento Humano – IDH tem se mostrado um importante indicador para apoiar o direcionamento de políticas públicas capazes de promover o progresso e aumentar a qualidade de vida das populações. Para contribuir com este debate, a presente pesquisa tem como objetivo investigar quais fatores explicam o IDH de municípios brasileiros. A partir da literatura, foram identificadas variáveis socioeconômicas com potencial relação funcional com o IDH. Por meio de análise de dados em painel de 1.292 municípios brasileiros, selecionados por posição geográfica, representatividade populacional e pela disponibilidade de dados, foram testadas as três formulações econométricas alternativas: Pooled Regression, Modelo de Efeitos Aleatórios e Modelo de Efeitos Fixos. Os resultados da regressão indicaram que as condições de energia elétrica, tamanho populacional, localização, renda e saneamento se mostraram fatores explicativos do IDH. Do ponto de vista teórico, os resultados complementaram estudos que relacionam variáveis socioeconômicas ao IDH e, em perspectiva prática, indicou caminhos para que políticos e gestores possam promover políticas públicas capazes de melhorar o desenvolvimento humano em municípios brasileiros.",Políticas Públicas. Índice de Desenvolvimento Humano. Desenvolvimento humano,4,Flavio Saab,Fagner Oliveira Dias,André Vaz Lopes,Pedro Ivo Sebba Ramalho,,,Universidade de Brasília,Universidade de Brasília,Universidade de Brasília,Universidade de Coimbra,,,https://portalperiodicos.unoesc.edu.br/race/article/view/23354,"Revista de Administração, Contabilidade e Economia – RACE"
2020-11-09,Qualidade da informação ambiental versus rentabilidade de empresas do setor elétrico listadas no ISE,"A teoria dos stakeholders presume que os investimentos socioambientais resultam melhor desempenho financeiro, visto que refletem a preocupação da empresa com o meio ambiente e a sociedade. O presente estudo objetivou verificar a relação existente entre a qualidade da informação ambiental e a rentabilidade de empresas do setor de energia elétrica pertencentes ao Brasil Bolsa Balcão (B3) listadas no Índice de Sustentabilidade Empresarial (ISE). A amostra compreendeu 10 empresas brasileiras com ações negociadas na B3 no período de 2014 a 2017. Quanto à coleta de dados, utilizou-se: o Relatório de Sustentabilidade, o modelo Global Reporting Initiative (GRI), as Demonstrações Financeiras Padronizadas (DFPs) e informações econômico-financeiras extraídas no banco de dados do Sistema Economática®. A partir dos resultados evidenciou-se que as empresas têm o grau de acurácia médio ou alto, indicando boa qualidade de evidenciação. Ao aplicar a técnica estatística de regressão quantílica, percebeu-se que um maior nível de evidenciação dada pelo índice de acurácia não está associado às variáveis Lucros antes de Juros, Impostos, Depreciação e Amortização (EBITDA), Lucro antes do Imposto de Renda + Disponibilidade Financeira Líquida (LAIR+DLF), Margem Bruta, Earnings Before Interest and Taxes (Margem EBIT), Margem Ebitda, Rentabilidade do Ativo (RentAt) e Retorno sobre o Investimento (ROIC). No geral, os resultados indicaram a inexistência de relação entre a rentabilidade das empresas e as ações socioambientais.",Qualidade da informação. Relatório de sustentabilidade. Rentabilidade. Ambiental,4,Ana Lúcia dos Santos,Alexsandro Gonçalves da Silva Prado,Caritsa Scartaty Moreira,José Mauro Madeiros Veloso Soares,,,Universidade Federal Rural Do Semi,Universidade Federal Rural Do Semi,Universidade Federal Rural Do Semi,Universidade Federal Rural Do Semi,,,https://portalperiodicos.unoesc.edu.br/race/article/view/21762,"Revista de Administração, Contabilidade e Economia – RACE"
2015-09-03,Perspectiva ilusória do desenvolvimento: reflexões a partir dos indicadores macroeconômicos e limitações da contabilidade nacional1,"O estudo do impacto das atividades econômicas sobre o meio ambiente tem crescido nos últimos anos. O aspecto que se explora neste artigo é a discussão dos indicadores macroeconômicos atualmente utilizados para a avaliação e acompanhamento do crescimento econômico e sua debilidade em incorporar a degradação ambiental. A questão que orientou a pesquisa está relacionada à pergunta: que limites na avaliação do desenvolvimento sustentável são impostos pelos indicadores macroeconômicos utilizados pela contabilidade nacional? Trata-se de um ensaio teórico, podendo ser classificado como bibliográfico, uma vez que se apropria de conhecimentos já sistematizados e difundidos por meio de livros, anais de eventos e internet. Teve como objetivo compreender os instrumentos macroeconômicos atualmente utilizados para acompanhar o desempenho econômico dos países, bem como verificar mediante casos concretos a sua deficiência em contemplar os aspectos de degradação ambiental e uso do capital natural. Conclui-se que ao continuar o atual modo de produção e consumo, muitas atividades econômicas serão insustentáveis em longo prazo, como também, os indicadores macroeconômicos, atualmente utilizados pelo Sistema de Contas Nacionais, levam a uma perspectiva ilusória do desenvolvimento.Palavras-chave: Indicadores. Desenvolvimento sustentável. Capital natural. Contabilidade nacional.",O estudo do impacto das atividades econômicas sobre o meio ambiente tem crescido nos últimos anos. O aspecto que se explora neste artigo é a discussão dos indicadores macroeconômicos atualmente utilizados para a avaliação e acompanhamento do crescimento econômico e sua debilidade em incorporar a degradação ambiental. A questão que orientou a pesquisa está relacionada à pergunta que limites na avaliação do desenvolvimento sustentável são impostos pelos indicadores macroeconômicos utilizados pela contabilidade nacional? Trata-se de um ensaio teórico. podendo ser classificado como bibliográfico. uma vez que se apropria de conhecimentos já sistematizados e difundidos por meio de livros. anais de eventos e internet. Teve como objetivo compreender os instrumentos macroeconômicos atualmente utilizados para acompanhar o desempenho econômico dos países. bem como verificar mediante casos concretos a sua deficiência em contemplar os aspectos de degradação ambiental e uso do capital natural. Conclui-se que ao continuar o atual modo de produção e consumo. muitas atividades econômicas serão insustentáveis em longo prazo. como também. os indicadores macroeconômicos. atualmente utilizados pelo Sistema de Contas Nacionais. levam a uma perspectiva ilusória do desenvolvimento. Indicadores. Desenvolvimento sustentável. Capital natural. Contabilidade nacional.,3,Carlos Eduardo Ams,José Elmar Feger,Silvio Cezar Arend,,,,,,,,,,https://portalperiodicos.unoesc.edu.br/race/article/view/8737,"Revista de Administração, Contabilidade e Economia – RACE"
