Data de Publicação,Título,Resumo,Palavras-chave,Qtd. de Autores,Autor 1,Autor 2,Autor 3,Autor 4,Autor 5,Autor 6,Afiliação 1,Afiliação 2,Afiliação 3,Afiliação 4,Afiliação 5,Afiliação 6,Url Artigo,Revista
2019-02-13,"INDICADORES DE SUSTENTABILIDADE E A GESTÃO PÚBLICA, NOVOS CAMINHOS EM BUSCA DA EFICIÊNCIA E DO ATENDIMENTO DAS NECESSIDADES SOCIAIS: ESTUDO DE CASO DOS MUNICIPIOS PARAIBANOS","Diante da complexidade da sociedade moderna e das mudanças decorrentes do século XX, faz-se necessário repensar as formas impostas de desenvolvimento. Agora, esse desenvolvimento precisa melhorar a qualidade de vida das pessoas, preservar o meio ambiente e garantir o crescimento econômico, ou seja, ser sustentável. Essa mudança, passa necessariamente pela gestão pública, que é responsável pela instituição das políticas públicas, sobretudo o poder local que está em maior proximidade a comunidade. Nessa perspectiva, o objetivo deste estudo é desenvolver um índice de sustentabilidade social (ISS) e enquadrar os municípios em níveis de sustentabilidade social, buscando avaliar o desempenho quanto a fatores sociais e institucionais e fornecendo informações relevantes para a tomada de decisão. Para isso, foram utilizados indicadores de sustentabilidade, pois estes simplificam o entendimento dos dados e das informações, facilitando a tomada de decisão e democratizando o conhecimento. Os municípios selecionados como caso de estudo foram os da Região Administrativa de Campina Grande, devido à sua relevância para o Estado da Paraíba. Os resultados encontrados, com a aplicação do índice, evidenciaram que a maioria dos municípios se enquadra nas faixas de “baixa sustentabilidade” e “média sustentabilidade”. Esses resultados alertam para a necessidade de melhorias na gestão e no planejamento dos fatores ligados à dimensão social, através da percepção dos anseios e problemas da população, com o objetivo de melhorar a qualidade de vida dessas comunidades.",sustentabilidade. gestão pública. planejamento. local.,4,Sabrina Ribeiro Almeida,Wilson Fadlo Curi,Zedna Mara de Castro Lucena Vieira,Luísa Eduarda Lucena de Medeiros,,,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,Professor titular da UFCG- Universidade Federal de Campina Grande,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,,,,https://reunir.revistas.ufcg.edu.br/index.php/uacc/article/view/740,"Revista de Administração, Contabilidade e Sustentabilidade – REUNIR"
2020-12-23,Os efeitos do desastre ambiental de Mariana sobre a reputação da Samarco Mineração S.A.,"A mineração tem elevado risco ambiental e o Brasil possui um histórico de impactos negativos, destacando-se o rompimento de Mariana, ocorrido em 2015. A divulgação da sustentabilidade é voluntária, as empresas podem fazê-la para agregar valor à imagem e à reputação corporativa e assim legitimar-se. O objetivo geral é analisar a divulgação e os reflexos na reputação da Samarco, antes (2014) e após o rompimento da barragem em Mariana (2016-2018), a luz da percepção de públicos interessados. Metodologicamente, o estudo é descritivo, quali-quantitativo, blibliográfico, documentol, estudo de caso e survey. A reputação da Samarco será analisada em quatro dimensões: empresa, mídia, academia e sociedade. Os achados mostram que as dimensões possuem sinergia em seus resultados, evidenciando que antes do desastre a empresa possuía reputação positiva, compromisso com a sustentabilidade e empregabilidade, mas com o desastre houve impacto negativo nessa imagem e reputação . Esperava-se aumento de 37% na capacidade produtiva, porém os Relatórios evidenciam prejuízo e desemprego. A ‘mídia’ destaca noticias que indicam impacto negativo para a empresa. A produção acadêmica teve um aumento em 2016, com destaque negativo em relação à imagem da empresa. A sociedade atribuiu nota de 4,67 à reputação. Em alguns meios há o pensamento que as preocupações socioambientais são meros dispêndios financeiros e humanos, porém a tragédia em Mariana reafirma que essas questões podem evitar/minimizar um desastre maior, o qual mais do que impactar o orçamento, pode acabar por paralisar toda a operação, lucratividade, a reputação e o valor de uma empresa.",Divulgação. Sustentatabilidade. Reputação,3,Francisco Ivander Amado Borges Alves,Célia Maria Braga Carneiro,David Alves Paiva,,,,Universidade Federal do Ceará,Universidade Federal do Ceará,Universidade Federal do Ceará,,,,https://reunir.revistas.ufcg.edu.br/index.php/uacc/article/view/1031,"Revista de Administração, Contabilidade e Sustentabilidade – REUNIR"
2012-08-07,ESTADO DA ARTE DA EVIDENCIAÇÃO SOCIAL E AMBIENTAL VOLUNTÁRIA,"As questões ambientais estão cada vez mais na pauta principal da sociedade, por necessidade gerada pelos desequilíbrios ecológicos que ameaçam a vida do homem no planeta. De um lado isto é uma ameaça e de outro uma grande oportunidade para todos os atores sociais. Este trabalho apresenta uma revisão de literatura enfocando o estudo em Evidenciação Social e Ambiental nas empresas. Caracteriza-se como uma pesquisa exploratório-descritiva. Na escolha dos artigos, foram tomadas como base as palavras-chave: social disclosure and environmental disclosure considerando artigos publicados internacionalmente no período de 2001 até 2010. Os resultados da análise dos 23 artigos selecionados indicam que a maioria deles foi escrita por autores dos seguintes países: Reino Unido, Canadá, Nova Zelândia, Itália, Austrália, USA, Malásia e Singapura. As principais teorias abordadas foram: Teoria Institucional, Teoria da Legitimidade, Teoria Sociopolítica, Teoria dos Stakeholders e Teoria da Evidenciação Voluntária. Em relação aos procedimentos metodológicos, dois trabalhos são estudos teóricos e vinte e uma publicações são estudos empíricos (estudos práticos com a utilização de estudo de casos, estudo de múlti casos, survey e experimentos). A coleta de dados foi realizada, em sua maioria, por dados secundários com a utilização da técnica de análise de conteúdo. Na análise dos artigos, verificou-se que a Evidenciação Social e Ambiental pode receber os mais variados enfoques, de acordo com o setor, país de origem e relatórios apresentados. Existe, também, a falta de uma metodologia internacional consensual em relação à forma e conteúdo da Evidenciação. Isto ocorre, principalmente, em relação ás características dos variados setores da economia internacional.",Evidenciação Social. Evidenciação Ambiental. Prestação de Contas,2,Roberto Naime,Maristela Bauer,,,,,Universidade Feevale,Universidade Feevale,,,,,https://reunir.revistas.ufcg.edu.br/index.php/uacc/article/view/72,"Revista de Administração, Contabilidade e Sustentabilidade – REUNIR"
2013-11-12,ANÁLISE DE MODELOS DE BALANCED SCORECARD ELABORADOS A PARTIR DA ÓTICA DA SUSTENTABILIDADE ATRAVÉS DO USO DA MATRIZ SWOT,"Este artigo teve o objetivo de analisarmodelos de Balanced Scorecard elaborados a partir da ótica dasustentabilidade através do uso da Matriz SWOT. Para a operacionalização destapesquisa foi realizada uma pesquisa bibliográfica para identificar modelos de BalancedScorecard específicos voltados para aspectos relacionados àsustentabilidade empresarial. Foram encontrados vinte e um artigos científicosque faziam a apresentação de modelos de Balanced Scorecard voltados paraa questão ambiental, dos quais apenas três artigos se enquadraram no critériode elegibilidade estabelecido. Posteriormente, foi operacionalizada a análise SWOTreferente à adaptabilidade dos modelos encontrados para empresasagroindustriais. A partir dos resultados obtidos, foi possível visualizar asdiferenças existentes entre os três modelos encontrados.",. Balanced Scorecard. Balanced Scorecard Sustentável. Análise SWOT,2,Maria Daniella de Oliveira Pereira da Silva,Antônio André Cunha Callado,,,,,Universidade Federal da Paraíba,Universidade Federal Rural de Pernambuco,,,,,https://reunir.revistas.ufcg.edu.br/index.php/uacc/article/view/175,"Revista de Administração, Contabilidade e Sustentabilidade – REUNIR"
2021-12-22,Ranking Socioeconômico e Ambiental dos Municípios Mineiros e uma Análise Comparativa entre suas Extremidades,"Este artigo teve por objetivo apresentar, inicialmente, o ranking dos municípios mineiros a partir de seus aspectos econômicos, socais e ambientais. E desta forma, realizar uma análise comparativa dos esforços orçamentários destinados às atividades setoriais entre os municípios que se posicionam nas extremidades do ranking. Este ranking foi obtido por meio da Análise Fatorial, enquanto que para a análise comparativa (segunda etapa), utilizou-se o Teste t para igualdade de médias. Uma análise dos municípios pertencentes aos extremos (superior e inferior) do ranking ilustra as disparidades entre os municípios do Estado de Minas Gerais. E os resultados da análise comparativa demonstram que as principais diferenças em relação à participação dos gastos orçamentários não estão nas atividades que possuem maior participação, na média, mas em atividades cuja participação, em média, não chega a 5% dos gastos totais como, em atividades de habitação, saneamento e meio ambiente, assistência social e cidadania, segurança pública, esporte e lazer, e agropecuária. A partir da caracterização destes municípios, novos questionamentos são despertados em relação ao processo de compreensão das diferenças existentes entre os municípios e o quão a gestão e os esforços orçamentários destinados às atividades setoriais implicam efeitos sobre o desenvolvimento socioeconômico e ambiental dos municípios.",Sustentabilidade. Municípios Mineiros. Ranking,3,Ronan Pereira Capobiango,Fátima de Souza Freire,Andréa de Oliveira Gonçalves,,,,Programa de Pós Graduação em Ciências Contábeis,Departamento de Ciências Contábeis e Atuariais da Universidade de Brasília,Departamento de Ciências Contábeis e Atuariais da Universidade de Brasília,,,,https://reunir.revistas.ufcg.edu.br/index.php/uacc/article/view/1232,"Revista de Administração, Contabilidade e Sustentabilidade – REUNIR"
2015-12-14,RESPONSABILIDADE SOCIAL EMPRESARIAL: UMA ANÁLISE SOBRE A CORRELAÇÃO ENTRE A VARIAÇÃO DO ÍNDICE DE SUSTENTABILIDADE EMPRESARIAL (ISE) E O LUCRO DAS EMPRESAS SOCIALMENTE RESPONSÁVEIS QUE COMPÕEM ESSE ÍNDICE,"Quando se trata de Responsabilidade Social no ambiente corporativo, a questão econômico-financeira é algo que não se pode deixar de lado nas discussões, por esse motivo, saber se as atitudes sociais adotadas pelas organizações podem ou não gerar um melhor resultado financeiro torna-se uma constante. Pensando na atitude da BM&FBOVESPA em criar o Índice de Sustentabilidade Empresarial (ISE), no qual se agrupam as empresas que mais se destacam na área social e ambiental em uma carteira de investimentos capaz de evidenciar financeiramente o retorno de suas operações financeiras e econômicas este trabalho visa demonstrar o desempenho dessas empresas e apontar qual o grau de correlação entre suas receitas líquidas e o ISE no período em que as mesmas fizeram parte da carteira entre 2005 a 2009. Para isso o presente trabalho, utilizou-se da análise de regressão e correlação cujo método utilizado foi a Regressão Simples, não linear procurando descrever e compreender a suposta existência de relacionamento entre essas variáveis. Os resultados obtidos apontaram que um ano após o ingresso das empresas na carteira do ISE, em 2007, suas receitas líquidas aumentaram 56,46% em relação ao ano anterior, e a carteira do ISE aumentou no mesmo período 40,35%, e através da análise de regressão, verifica-se que 86,9% das variações do ISE são explicadas pela variação nos resultados da carteira, ou seja, quanto mais varia o ISE, mais as receitas líquidas das empresas variarão respectivamente no percentual declarado.",,4,Fabrício Alves de Sousa,Lúcia Silva Albuquerque,Thaiseany Freitas Rêgo,Marconi Araújo Rodrigues,,,UFCG,Universidade Federal de Campina Grande,UFCG,UACC,,,https://reunir.revistas.ufcg.edu.br/index.php/uacc/article/view/15,"Revista de Administração, Contabilidade e Sustentabilidade – REUNIR"
2021-11-29,"Ecoinovação, Upcycling e Slow Fashion para Produção e Consumo Sustentável:","O artigo tem como objetivo analisar o processo de ecoinovação em uma empresa especializada no segmento jeans, que adota técnica upcycling, com base no modelo proposto por Bocken et al. (2014). Foi realizado um estudo de caso de natureza descritiva e exploratória, a partir do uso de entrevista semiestruturada e análise documental. A unidade de análise foi uma empresa do segmento de moda situada no Rio de Janeiro-RJ, que tem o jeans como a sua matéria-prima para a confecção de novas peças de roupas e acessórios. Os resultados evidenciam que a empresa possui aspectos para o seu desenvolvimento como negócio sustentável, com destaque para o arquétipo criar valor a partir de resíduos, em consonância com o propósito da empresa em desconstruir o jeans para a construção de novas peças e acessórios. Conclui-se que a empresa pesquisada contempla os arquétipos do modelo adotado agregando valor ambiental e social nos produtos confeccionados.",Ecoinovação. Upcycling. Consumo Sustentável,4,Verônica Macário de Oliveira,Angélica Catarine da Mota Araújo,Amanda de Paula Aguiar Barbosa,Suzanne Érica Nóbrega Correia,,,UFCG,UFCG,UFCG,UFCG,,,https://reunir.revistas.ufcg.edu.br/index.php/uacc/article/view/1120,"Revista de Administração, Contabilidade e Sustentabilidade – REUNIR"
2015-12-15,INDICADORES SOCIAIS: UM ESTUDO REALIZADO COM BASE NOS BALANÇOS SOCIAIS DE EMPRESAS QUE RECEBERAM O SELO IBASE,"O presente trabalho discute os indicadores de balanços sociais utilizados pelas empresas que receberam o Selo do Instituto Brasileiro de Análises Sociais e Econômicas (IBASE). Como principal objetivo, este trabalho procurou investigar quais são os indicadores sociais utilizados para evidenciar as práticas sociais voltadas para os funcionários, para com a sociedade, bem como para com o meio ambiente. Após a introdução deste artigo, encontra-se um breve retrospecto histórico sobre o Balanço Social no mundo e no Brasil, a descrição do modelo IBASE de balanço social e do selo IBASE. Para a realização deste estudo foi realizada uma pesquisa documental em 132 balanços sociais, que receberam o selo IBASE de balanço social no período de 2005  a 2007, os quais estavam disponíveis no site denominado balançosocial.org. Os resultados da pesquisa demonstram que as empresas recebedoras do selo IBASE de balanço social utilizaram mais indicadores sociais voltados para demonstrar a relação da entidade com os seus recursos humanos, incluindo os indicadores do corpo funcional, seguindo com a sociedade e por último o meio ambiente, sendo, dezessete (17), dez (10) e três (3) indicadores respectivamente. Por fim, concluiu-se que as empresas que receberam o selo IBASE de balanço social apresentam através de um conjunto de indicadores padrões suas praticas de ações de responsabilidade Social.",Balanço Social. Selo IBASE. Indicadores Sociais. Responsabilidade Social.,4,Ana Paula Ferreira da Silva,Senhora Abani José Ribeiro de Lima,Erica Xavier de Souza,Jairo Pereira,,,Faculdade Boa Viagem,Faculdade Boa Viagem,Faculdade Boa Viagem,Universidade Municipal de São Caetano do Sul,,,https://reunir.revistas.ufcg.edu.br/index.php/uacc/article/view/44,"Revista de Administração, Contabilidade e Sustentabilidade – REUNIR"
2015-12-14,INDICADORES SOCIAIS INTERNOS E A GERAÇÃO DE VALOR ADICIONADO: UMA ANÁLISE DA RELAÇÃO DO BALANÇO SOCIAL E DA DEMONSTRAÇÃO DO VALOR ADICIONADO EM BANCOS BRASILEIROS,"A divulgação de informações sobre a responsabilidade social corporativa tem aumentado substancialmente nas últimas décadas. O Balanço Social e a Demonstração do Valor Adicionado têm sido as demonstrações mais utilizadas para evidenciar tanto informações qualitativas quanto quantitativas desta natureza. O conceito que está subjacente nestas demonstrações é que o lucro de uma organização empresarial pertence a diversos grupos de interesse, e que os indicadores sociais internos e o valor adicionado distribuído estão relacionados. O objetivo desse artigo é analisar e comparar a evolução do investimento social interno, valor adicionado gerado e receita operacional e líquida bem como verificar se os investimentos sociais internos contribuem para o aumento da receita e do valor adicionado das organizações bancárias brasileiras, no período de 2000 a 2009. Os dados foram coletados em painel e analisados qualitativamente (análise horizontal e de valores relativos) e quantitativamente (correlação e regressão). Os resultados apontam alta correlação e alta regressão do investimento social interno com a geração e a distribuição de riqueza, bem como, da receita operacional e líquida. Esse resultado corrobora com análise qualitativa, ou seja, o aumento do investimento social interno proporciona aumento no valor adicionado gerado, logo no valor adicionado distribuído aos funcionários. A principal conclusão é que os gastos com pessoal é um dos elementos para aumentar as receitas e gerar riqueza para as organizações bancárias atendendo a Teoria Patrimonial da Empresa.",Balanço Social. Demonstração do Valor Adicionado (DVA). Investimento Social Interno.,3,Silvane Maria Taiarol,Simone Letícia Raimundini,Ariel Behr,,,,Universidade Federal do Rio Grande do Sul,Universidade Estadual de Maringá,Universidade Federal do Pampa,,,,https://reunir.revistas.ufcg.edu.br/index.php/uacc/article/view/34,"Revista de Administração, Contabilidade e Sustentabilidade – REUNIR"
2015-12-15,EVIDENCIAÇÃO DE INFORMAÇÕES AMBIENTAIS EM EMPRESAS DO SEGMENTO DE UTILIDADE PÚBLICA LISTADAS NA BM&FBOVESPA: UM ESTUDO SOBRE A EVOLUÇÃO NA DIVULGAÇÃO DESSAS INFORMAÇÕES,"O aumento da consciência ambiental pelos consumidores tem exigido das entidades mudanças na divulgação de informações a cerca do relacionamento entre a entidade e o meio ambiente. Nesta perspectiva, o Conselho Federal de Contabilidade contribui ao editar a Norma Brasileira de Contabilidade técnica NBC T – 15, que versa sobre informações de natureza social e ambiental. Este artigo objetivou analisar a aderência das informações ambientais divulgadas nos Balanços Sociais das empresas do setor de utilidade pública listadas na BM&FBOVESPA às exigências da NBC T 15, nos exercícios de 2008 a 2010. Tal intento adveio da leitura de estudos anteriores sobre o tema, destacando-se o de Cavalcanti et al (2009), o qual concluiu que houve uma adesão parcial das empresas do segmento de utilidade pública listada na BM&FBOVESPA em 2007, quanto a divulgação de informações ambientais nos moldes da NBC T 15. Utilizou-se a pesquisa documental e de levantamento, descritiva, e com predominância do aspecto quantitativo quanto à abordagem do problema. Foram analisados os Balanços Sociais de 37, 39 e 37 empresas respectivamente nos anos 2008, 2009 e 2010, de um universo de 62. Observou-se que a maioria das organizações estudadas preferiu divulgar seus Balanços Sociais através do relatório da administração. Quanto à aderência à NBC T 15, constatou-se que o grau médio foi de 25%. Tal resultado se mostra inferior ao identificado no estudo de Cavalcanti et al (2009) no qual foi observado um percentual de 32%. Constata-se, portanto, decréscimo no nível de divulgação de informações ambientais em conformidade com a NBC T 15, entre 2007 e 2010, no contexto das empresas de utilidade pública, o que pode contribuir para a não promoção de divulgação de informação financeira justa, adequada e completa.",Informações Ambientais. Evidenciação. Balanço Social,3,Felipe Augusto Pessoa de Belmont Fonseca,Karla Katiuscia Nobrega de Almeida,Robério Dantas de França,,,,Universidade Federal da Paraiba,Universidade Federal da Paraíba,,,,,https://reunir.revistas.ufcg.edu.br/index.php/uacc/article/view/63,"Revista de Administração, Contabilidade e Sustentabilidade – REUNIR"
2019-12-23,RESPONSABILIDADE SOCIAL CORPORATIVA:,"A crescente preocupação com as questões sociais e com o meio ambiente está direcionando as organizações a assumirem uma nova postura e adotarem medidas para controlar os impactos negativos de suas atividades. Este artigo objetiva analisar a evolução da Responsabilidade Social Corporativa por meio de análise documental utilizando-se de Balanço Social e Relatório de Sustentabilidade divulgados. Foi realizado um estudo de caso em uma indústria alimentícia no Estado de Goiás referente ao período 2010 a 2017. A pesquisa foi qualitativa quanto à abordagem, sendo descritiva e exploratória, quanto aos procedimentos utilizados. Foram relacionadas as práticas sociais divulgadas pela empresa em estudo. Como resultado, observou-se que no período analisado foram realizados diversos investimentos socioambientais, demonstrando responsabilidade social por meio de programas, projetos e ações observáveis a partir de indicadores do ambiente interno e externo, relativos à sociedade, ao meio ambiente, aos clientes e aos fornecedores, contribuindo assim para o desenvolvimento sustentável.",Responsabilidade Social Corporativa. Balanço Social. Relatório de Sustentabilidade,3,Lucivone Maria Peres de Castelo Branco,Raquel da Silva Pereira,Angelo Palmisano,,,,USCS,USCS,UNIVAG,,,,https://reunir.revistas.ufcg.edu.br/index.php/uacc/article/view/931,"Revista de Administração, Contabilidade e Sustentabilidade – REUNIR"
2015-12-14,DISTRIBUIÇÃO DO VALOR ADICIONADO NAS EMPRESAS DO NOVO MERCADO: ANÁLISE SETORIAL DA DESTINAÇÃO DA RIQUEZA EM 2008 E 2009,"A contabilidade tem como função prover informações aos seus stakeholders. Com a crescente preocupação com aspectos sociais e ambientais a contabilidade passou a incorporar estes aspectos em seus demonstrativos. Assim, surgiu o Balanço Social, que demonstra a relação empresa/sociedade e possui dentre suas vertente a Demonstração do Valor Adicionado – DVA. Tal demonstração tem como função evidenciar a formação e distribuição da riqueza gerada, entre acionistas, funcionários, governo entre outros. Esta pesquisa teve como objetivo analisar a distribuição setorial do valor adicionado nas empresas do Novo Mercado da BM&FBovespa nos anos de 2008 e 2009.  Foi utilizado o estudo multicaso e pesquisa descritiva, com abordagem quantitativa. Foram analisadas empresas 90 divididas em 10 setores de atuação. Pela análise setorial não se pode afirmar um padrão na distribuição, uma vez que há empresas com itens mais representativos diferentes para cada ano. No exercício de 2008, na maior parte dos setores, o item mais representativo foi Impostos, Taxas e Contribuições, fato que se repetiu em 2009. Metade dos setores manteve o mesmo item como mais representativo nos dois exercícios. Em uma análise consolidada em 2008 o item mais representativo foi Pessoal, em 2009 Impostos, Taxas e Contribuições, como na análise setorial.",Valor Adicionado. Distribuição. Novo Mercado.,3,Dione Andreia Follmann,Kamille Simas Ebsen de Paiva,Sandro Vieira Soares,,,,UFSC,UDESC,UFSC,,,,https://reunir.revistas.ufcg.edu.br/index.php/uacc/article/view/33,"Revista de Administração, Contabilidade e Sustentabilidade – REUNIR"
2021-11-29,Relato Integrado: uma análise comparativa entre empresas brasileiras e europeias sob a ótica da Teoria Institucional,"O presente estudo visa a compreender a manifestação do isomorfismo institucional, seja no âmbito normativo, mimético e/ou coercitivo sobre um novo modelo de comunicação corporativa – o Relato Integrado (RI). Baseado na aproximação com a Teoria Institucional, a pesquisa traz uma abordagem qualitativa, apoiada por uma metodologia atrelada à coleta de dados documental, através de dados impressos nos Relatos Integrados divulgados por empresas brasileiras e europeias que aderiram ao Projeto Piloto do IIRC. Os resultados apresentaram que a manifestação do isomorfismo se dá mediante as suas três vertentes – coercitiva, mimética e normativa, tanto no nível organizacional, como no nível de campo. No âmbito geral, tanto as empresas brasileiras como europeias apresentam uma relação bastante estreita com o Estado, assim como uma abordagem imprecisa sobre as metas organizacionais, em sua maioria. Comparativamente, o isomorfismo também se revela mediante os aspectos culturais do mundo moderno, onde transacionados por meio de rituais e regras, estruturas e processos são discutidos e predispostos para a formalização deste novo modelo de relatório corporativo. Constatou-se ainda que a difusão e adesão ao RI tem sido disposta especialmente quanto a busca por legitimidade social ao invés de um incremento da eficiência organizacional, ou seja, abarca mais um resgate da imagem e reputação das empresas para a sociedade e da confiança de seus investidores.",Teoria Institucional. Isomorfismo. Relato Integrado,2,LUCIANO GOMES DOS REIS,Caroline Moya de Morais,,,,,UNIVERSIDADE ESTADUAL DE LONDRINA,UNIVERSIDADE ESTADUAL DE LONDRINA,,,,,https://reunir.revistas.ufcg.edu.br/index.php/uacc/article/view/879,"Revista de Administração, Contabilidade e Sustentabilidade – REUNIR"
2021-11-29,O Perfil das produções Científicas referentes ao Relato Integrado: Um estudo bibliométrico,"Objetivo: Mapear o perfil das produções acadêmicas referentes ao tema Relato Integrado.
Método: A pesquisa é descritiva, quantitativa, realizada por meio de uma revisão sistemática da literatura, nas bases de dados científicas Proquest, Spell, Web of Science, Scielo e Scopus, cujos dados foram submetidos a uma análise bibliométrica.
Resultados: No que se refere às características de autoria, identificou-se que, quanto aos países de origem dos autores, os que mais produzem artigos sobre o tema  são Itália, Austrália, Brasil, Reino Unido e Espanha; predomina o número de três autores por artigo; 15% dos artigos da amostra estão publicados em revistas brasileiras e 85% em journals internacionais, predominantemente nas áreas de contabilidade e finanças, sendo que 78% dos trabalhos foram publicados em periódicos classificados como A1 e A2 no extrato Qualis Capes. As palavras-chave com maior frequência são: Relatório Integrado, Sustentabilidade e IIRC. Os procedimentos metodológicos mais utilizados foram a pesquisa qualitativa, através da técnica análise de conteúdo.
Contribuições: Descrever o conhecimento disponível para facilitar a pesquisa bibliográfica relativa ao tema; identificar técnicas de pesquisa utilizadas para tratar do assunto; identificar as contribuições de especialistas que escreveram sobre o tema; identificar lacunas e fornecer um quadro geral para o posicionamento dos esforços de pesquisa.",Relato Integrado. Perfil das Produções Acadêmicas.. Estudo Bibliométrico.,4,Claudia Reis Barbalho,Silvio Augusto Minciotti,Sérgio Feliciano Crispim,Francisco Dinarte de Sousa Fernandes,,,Universidade Municipal de São Caetano do Sul USCS,Universidade Municipal de São Caetano do Sul,Universidade Municipal de São Caetano do Sul,,,,https://reunir.revistas.ufcg.edu.br/index.php/uacc/article/view/1251,"Revista de Administração, Contabilidade e Sustentabilidade – REUNIR"
