Data de Publicação,Título,Resumo,Palavras-chave,Qtd. de Autores,Autor 1,Autor 2,Autor 3,Autor 4,Autor 5,Autor 6,Afiliação 1,Afiliação 2,Afiliação 3,Afiliação 4,Afiliação 5,Afiliação 6,Url Artigo,Revista
2020-04-22,EFEITOS DOS SISTEMAS DE CONTROLE GERENCIAL E DO COMPARTILHAMENTO DE INFORMAÇÕES NO RISCO INTERORGANIZACIONAL DE UMA REDE DE FRANQUIA,"Este estudo analisa os efeitos dos sistemas de controle gerencial interativo e diagnóstico no risco interorganizacional, mediados pelo compartilhamento de informações, em uma rede de franquia. Uma pesquisa de levantamento foi realizada em uma rede de franquia brasileira do segmento de saúde, beleza e bem-estar, com 3.817 unidades, e obteve-se um total de 96 respostas válidas. Para análise dos dados foi aplicada a técnica de modelagem de equações estruturais. Os resultados apontaram que o uso interativo e diagnóstico de sistemas de controle não impactou significativamente e de forma direta no risco interorganizacional, porém quando mediado pelo compartilhamento de informações, o uso interativo se associou com a diminuição do risco interorganizacional. Observou-se ainda que o uso interativo de sistemas de controle influenciou para o aumento do compartilhamento de informações e o compartilhamento de informações influenciou para a diminuição do risco interorganizacional. Conclui-se que somente pelo uso dos sistemas de controle gerencial não há diminuição do risco interorganizacional, mas quando este proporciona um ambiente de compartilhamento de informações beneficia a rede de cooperação pela diminuição dos riscos. Contribuiu-se ao observar que o compartilhamento de informações via uso de sistemas de controle gerencial pode ser crucial para a redução de riscos da rede de franquia.",Sistemas de Controle Gerencial. Sistemas de Controle Interativo. Sistemas de Controle Diagnóstico. Compartilhamento de Informações. Risco Interorganizacional.,2,Alini da Silva,Ilse Maria Beuren,,,,,Universidade Regional de Blumenau,Universidade Federal de Santa Catarina,,,,,https://asaa.anpcont.org.br/index.php/asaa/article/view/636,Advances in Scientific and Applied Accounting – ASAA
2020-12-19,O DISCURSO DE SUSTENTABILIDADE E A PESQUISA ACADÊMICA SOBRE RELATO INTEGRADO (IR) NO SETOR PÚBLICO,"Objetivo: Com base na teoria do discurso de Laclau e Mouffe e na expectativa de ampliar o entendimento da sustentabilidade corporativa para que as vozes acadêmicas possam oferecer uma crítica contínua e novas alternativas para este discurso, estabeleceu-se como objetivo analisar a construção do discurso de sustentabilidade nos resultados de pesquisas sobre os Relatos Integrados (IRs) de empresas do setor público. Método: As pesquisas publicadas, que analisaram os IRs destas organizações, foram examinadas para considerar como o discurso hegemônico estava construído nos 18 artigos científicos, selecionados/identificados na base de dados Scopus com os termos “integrated reporting”, “state-owned” e “public sector”. Os estudos foram classificados quanto as suas metodologias e a forma de apropriação do discurso em torno do ponto nodal sustentabilidade.Resultados: Os resultados revelaram que o discurso de sustentabilidade presente nas pesquisas revisadas estava relacionado ao desenvolvimento econômico, à estratégia e ao “business-case”. No entanto, existem evidências a adoção ao IR tem o potencial de impulsionar a mudança organizacional para integrar a sustentabilidade à atividade principal da organização. Em suma, os achados sugerem que a adoção ao IR, por empresas do setor público, não modificou o discurso hegemônico de sustentabilidade financeira. Contribuições: Assim, o artigo contribui com a literatura de IR ao revelar a necessidade das pesquisas sobre sustentabilidade ampliarem a investigação nos relatórios, a partir de novos enfoques, análises críticas e pesquisas normativas que objetivem propor adaptações ao IR nas instituições públicas, e até propor outros frameworks.",Discurso. Relato Integrado. Sustentabilidade. Setor público. Hegemonia.,2,Franciele Machado de Souza,Luiz Panhoca,,,,,Universidade Federal do Paraná,Universidade Federal do Paraná,,,,,https://asaa.anpcont.org.br/index.php/asaa/article/view/698,Advances in Scientific and Applied Accounting – ASAA
2021-12-31,INTANGIBLE ASSETS EVALUATION : SYSTEMATIC AND SCIENTIFIC VALIDATION AT ITAIPU TECHNOLOGICAL PARK – PTI BRAZIL,"Objective: This research aims to systematize the evaluation of intangible assets, which serve as a subsidy in the decision-making process in the value management of companies, while the problem that this research aims to answer is how to evaluate companies with a focus on intangible assets.
Method:  The approach of this research is managerial. Descriptive statistical analysis tools were applied used as measures of association of intangible assets variables. The scientific validation was developed in section 5 at the Itaipu Technological Park: overview of the methodology, objectives and issues; field procedures (access to the locations of information sources and formation of a competence cell); evaluation questions (application of the systematic developed in topic 4); guide for reporting the study and then presenting the results obtained.
Results: One of the knowledge gaps, addressed in this research, reveals the scientific finding to evaluate intangible assets in non-profit organizations at the Itaipu Technological Park - PTI, which showed the value of 1.05 billion while accounting presented its total assets with 221.1 million.
Contributions: The contributions were the discovery of flaws in the models that evaluate intangible assets as being the difference between market and book value, as well as the existence of an interrelated dependence on intangible assets due to its value being closely linked with the conditions necessary for the generation of wealth in terms of people, processes, structure and relational as market factors, also the systematization of the evaluation of intangible assets for non-profit organizations.
Keywords: Intangible assets, evaluation, value added.",,1,Osni Hoss,,,,,,Universidade Tecnológica Federal do Paraná- UTFPR,,,,,,https://asaa.anpcont.org.br/index.php/asaa/article/view/838,Advances in Scientific and Applied Accounting – ASAA
2020-08-31,GERENCIAMENTO DE RESULTADOS E O DETALHAMENTO DOS COVENANTS,"A divulgação de covenants financeiros é obrigatória por lei apenas quando existe a violação do limite desses covenants. Entretanto, a despeito da não obrigatoriedade legal, boa parte das companhias não divulgam voluntariamente tais limites quando os contratos são firmados, o que reduz o conteúdo informacional de investidores acerca dos contratos de dívida. Este estudo objetivou investigar a relação do detalhamento dos covenants financeiros com o nível de gerenciamento de resultados. A amostra contempla companhias brasileiras não financeiras de capital aberto no período de 2010 a 2018, em um total de 1.288 observações obtidas junto ao Economatica. Detalhes dos covenants financeiros foram obtidos mediante leitura de notas explicativas e nos sites das firmas direcionados a relações com investidores. Para cada uma das três hipóteses de pesquisa realizou-se em um primeiro estágio um Propensity Score Matching como forma de se identificar grupos comparáveis e com probabilidades semelhantes de possuírem, violarem e divulgarem covenants financeiros, respectivamente. Os resultados encontrados apresentam evidências de que a existência de covenants financeiros está associada a maiores níveis de gerenciamento de resultados.  Resultados adicionais indicam que empresas que violam tais cláusulas possuem maiores níveis de gerenciamento no ano anterior à violação, e que empresas com maiores níveis de gerenciamento de resultados possuem menor probabilidade de detalharem voluntariamente os limites dos covenants financeiros. Conjuntamente, tais evidências indicam que gestores podem estar se utilizando de gerenciamento para evitar o rompimento dos limites das cláusulas contratuais. Tal fato reforça a discussão sobre os covenants na revisão do CPC 26 no sentido de tornar obrigatório que Sociedades Anônimas divulguem os limites dos covenants financeiros nas notas explicativas.",Covenants. cláusulas restritivas. divulgação. gerenciamento de resultados,4,Willams da Conceição de Oliveira,Nadia Cardoso Moreira,Silvania Neris Nossa,Danilo Soares Monte-Mor,,,Fucape Business School,Fucape Business School,Fucape Business School,Fucape Business School,,,https://asaa.anpcont.org.br/index.php/asaa/article/view/684,Advances in Scientific and Applied Accounting – ASAA
2020-01-23,DISCLOSURE DE GOVERNANÇA CORPORATIVA E O NÍVEL DE INTERNACIONALIZAÇÃO DAS EMPRESAS NO MERCADO DE CAPITAIS BRASILEIRO,"Este estudo investiga a relação entre o disclosure e os níveis de internacionalização das empresas brasileiras listadas em bolsa no período de 2015 a 2017. O trabalho envolveu a construção de um índice de disclosure voluntário (IDV) com base em orientações da Organização das Nações Unidas (ONU) e da United Nations Conference on Trade and Development (UNCTAD) direcionadas ao mercado brasileiro. O IDV envolveu oito aspectos, tais como estimativas contábeis críticas; conflitos de interesse no conselho de administração; e, disponibilização de relatório anual, enquanto o nível de internacionalização das firmas foi mensurado de três formas (emissões de ADRs, receitas com exportações e participação  estrangeira no capital social). O método de análise envolveu regressão com dados em painel visando identificar o impacto da internacionalização sobre o  IDV, sendo que tal modelo foi investigado em três momentos distintos: usando toda a amostra e também para duas sub-amostras, uma de empresas internacionalizadas e outra de empresas não internacionalizadas. Como principais resultados, considerando a amostra geral, observou-se que empresas com maior nível de internacionalização apresentam maior nível de disclosure voluntário. Para a sub-amostra de empresas internacionalizadas, encontrou-se uma relação positiva e significativa entre emissão de ADRs, exportações e participação de estrangeiros no capital social com o índice de disclosure construído no trabalho. A partir deste estudo, infere-se que as organizações, sejam nacionais ou multinacionais, deveriam usar as estratégias e mecanismos de disclosure para estruturar e delinear adequadamente seu sistema de informações antes de buscarem consolidar suas estratégias de internacionalização.",Disclosure. Governança Corporativa. Internacionalização. Empresas Brasileiras. Brasil. Bolsa. Balcão.,4,Denize Lemos Duarte,Flávia Barbosa de Brito Araújo,Fernanda Maciel Peixoto,Flávio Luiz de Moraes Barboza,,,Universidade Federal de Uberlândia,Universidade Federal de Uberlândia,Universidade Federal de Uberlândia,Universidade Federal de Uberlândia,,,https://asaa.anpcont.org.br/index.php/asaa/article/view/525,Advances in Scientific and Applied Accounting – ASAA
2013-12-18,Measurement of environmental benefits and impacts: an application in brazilian sanitation sector,"This paper aims to develop a conceptual framework that allows managers to recognize, measure and disclose the environmental impacts arising from operating activities and the environmental benefits of corporate policies implemented. Through the method of action research, in six steps, we developed a model of environmental balance sheet. Among the resources used, it is included: survey of national and international literature, meetings with managers; visits to nine operating units and, in the empirical phase, we carried out a mapping of activities that generate environmental impacts and benefits. Finally, we structured, jointly with the managers of the company, a conceptual model. The results of the implementation of the proposal demonstrated a high degree of adherence of the model to the process of measurement and disclosure of environmental impacts and benefits arising from transactions and activities performed by the company.",Environmental balance sheet. Environmental accounting. Sanitation sector.,3,Amaury José Rezende,Maisa de Sousa Ribeiro,Silvio Hiroshi Nakao,,,,FEA-RP,FEA-RP,FEA-RP,,,,https://asaa.anpcont.org.br/index.php/asaa/article/view/92,Advances in Scientific and Applied Accounting – ASAA
2020-08-31,DIVULGAÇÃO DO RANKING GLOBAL 100 E O EFEITO NOS RETORNOS DAS AÇÕES: UMA ABORDAGEM UTILIZANDO ESTUDO DE EVENTOS,"Considerando que as informações e eventos ocorridos podem, em certa medida, alterar os preços dos títulos, e consequentemente seus respectivos retornos, esta pesquisa buscou analisar o efeito causado pela inclusão de empresas no ranking Global 100 nos retornos de suas ações considerando os diferentes continentes. Para isso, recorreu-se ao método do Estudo de Eventos, o qual tem a finalidade de testar a eficiência de mercado semi-forte. A amostra se constituiu por ações de empresas incluídas no ranking considerando o período de 2005 até 2016. Utilizaram-se como variáveis, as cotações diárias das ações das empresas participantes e os índices de mercado no qual a ação é listada. Os dados foram obtidos no banco de dados da Thomson Reuters®. Os testes foram realizados considerando os diferentes continentes, pois se trata de um ranking que considera empresas que estão inseridas em diferentes mercados. Os resultados demonstraram que a informação de que determinada empresas está incluída no ranking Global 100 não causou efeito estatisticamente significante seja positivo ou negativo nos Retornos Anormais Acumulados-CARs, mostrando que a informação possivelmente já estaria incorporada nos preços.",Global 100. Sustentabilidade. Desempenho Financeiro.,2,Nathállya Etyenne Figueira Silva,Aldo Leonardo Cunha Callado,,,,,Universidade Federal da Paraíba,Universidade Federal da Paraíba,,,,,https://asaa.anpcont.org.br/index.php/asaa/article/view/644,Advances in Scientific and Applied Accounting – ASAA
2020-01-23,EFEITOS DE REDES E ATUAÇÃO DE FORNECEDORES NA ADOÇÃO DE NOVAS PRÁTICAS CONTÁBEIS POR MUNICÍPIOS DISTANTES,"O artigo discute a difusão de mudanças compulsórias na gestão financeira de municípios em regiões geográficas isoladas, e apresenta os canais de transmissão preponderantes. A posição que as prefeituras ocupam na rede de municípios importa. A partir da abordagem institucional para redes sociais, a pesquisa usou o caso da adoção compulsória de um novo plano de contas contábeis pelos governos locais. Especificamente o estudo observou como a mensagem sobre a adoção compulsória chegou e foi operacionalizada em um cluster de 10 prefeituras no interior da Bahia. Foram realizadas entrevistas semiestruturadas com contadores, secretários de finanças e fornecedores de softwares de contabilidade da região. As evidências indicam que assessorias terceirizadas foram os principais canais de difusão e de operacionalização da nova prática. Ao terceirizarem a contabilidade, as prefeituras assumiram uma postura passiva, com um entendimento limitado da reforma. A configuração da rede poderia potencialmente estar impedindo a circulação ampla da mensagem sobre a reforma ou a distorcendo, reduzindo assim o engajamento de prefeituras no processo de mudança.",Municípios. Contabilidade Aplicada ao Setor Público. Difusão. Redes. Instituições,2,André Carlos Busanelli de Aquino,Fabrício Ramos Neves,,,,,Universidade de São Paulo,Universidade de São Paulo,,,,,https://asaa.anpcont.org.br/index.php/asaa/article/view/408,Advances in Scientific and Applied Accounting – ASAA
2020-01-23,A CERTIFICAÇÃO ISO 14001 E O ENDIVIDAMENTO DAS EMPRESAS BRASILEIRAS,"A certificação ISO 14001 compreende um conjunto de normas ambientais, vista como uma das soluções para alcançar a responsabilidade ambiental, aumentando a competitividade das Companhias no mercado nacional e internacional. Assim, esta pesquisa tem por objetivo verificar a relação da implantação do sistema de gestão ambiental (SGA) - ISO 14001 com o endividamento das empresas brasileiras listadas na B3. Para mensurar esse efeito foi utilizada a análise de regressão em painel com estimação dif-in-dif e o teste de média para duas populações. A fonte dos dados utilizada foram demonstrações financeiras das empresas listadas na B3, disponibilizadas pela Economática e informações sobre as certificações disponíveis nos sites das empresas referente ao período de 1996 a 2016. A amostra inicial foi de 8.400 observações em 400 empresas, posteriormente reduzidas para 2.400. Os resultados encontrados apontam evidências de que a certificação ISO 14001 afeta o endividamento de longo prazo de forma positiva e o de curto prazo de forma negativa, ou seja, as empresas com certificação ISO 14001 estão substituindo financiamento de curto por financiamento de longo prazo. Este pode ser resultado de um aumento de confiança devido ao compliance trazido pela certificação ISO 14001.",Certificação. ISO 14001. Endividamento. B3. Compliance,4,Enezio Mariano da Costa,Valcemiro Nossa,Silvania Neris Nossa,Vania Maria da Costa Borgerth,,,Fucape Business School,Fucape Business School,Fucape Business School,Fucape Business School,,,https://asaa.anpcont.org.br/index.php/asaa/article/view/508,Advances in Scientific and Applied Accounting – ASAA
2019-11-18,"GOVERNANÇA CORPORATIVA, TMT E BOOK-TAX DIFFERENCES (BTD) ANORMAIS EM EMPRESAS DE CAPITAL ABERTO LISTADAS NO BRASIL","A contribuição deste estudo foi de demonstrar que as práticas de governança corporativa são atenuantes das BTD Anormais, e as características heterogêneas do TMT têm relações significativas com esses tipos de BTD em empresas brasileiras. Para tanto, considerou-se as pressuposições de práticas de assimetria informacional e vertentes comportamentais, psicológicas e sociais dos membros da administração. Essas associações são justificativas pelas idiossincrasias do alto escalão das firmas no país, bem como as reformas tributárias, mudanças contábeis, ambiente burocrático nos negócios, estrutura Code Law, e as  magnitudes das BTD Anormais. As BTD Anormais são consideradas como limitadoras para a qualidade dos lucros e a transparência, mas a governança corporativa e as heterogeneidades do TMT podem ser mecanismos para incentivar o controle e o monitoramento nas operações das empresas. Com base nisso, objetivou-se avaliar as relações entre as BTD Anormais, as práticas de governança corporativa, auditoria e tamanho do conselho de administração, e as características do TMT, sexo, idade, dualidade do CEO e a formação acadêmica, em empresas de capital aberto. Em aspectos metodológicos, foi utilizada uma amostra de 364 empresas listadas na B3, no período de 2010 a 2017. Para os dados, houve a aplicação da técnica de dados em painel, onde as variáveis de governança, TMT e de controle foram regredidas em função das BTD Anormais. Nos resultados, indicou-se que os custos de agência decorrentes da auditoria de Big4 são efetivos para as BTD Anormais, inibindo-as como consequências da manipulação dos resultados. Ademais, evidenciou-se que características pessoais, como sexo e a formação profissional, têm relações com as BTD Anormais. Percebeu-se que há um ciclo entre as BTD que são decorrentes das preferências do alto escalão (TMT) com a governança corporativa, que é consequência futura desses atos de assimetria informacional e práticas tributárias mais agressivas nas firmas.",Book-Tax Differences. Governança Corporativa. Teoria de Agência. TMT.,2,Victor Souza Sant'anna,Antônio Carlos Brunozi Júnior,,,,,Universidade Federal de Viçosa,Universidade Federal de Viçosa,,,,,https://asaa.anpcont.org.br/index.php/asaa/article/view/576,Advances in Scientific and Applied Accounting – ASAA
2020-04-22,PARTICIPAÇÃO E CONSTITUIÇÃO DE RESERVAS ORÇAMENTÁRIAS: O PAPEL MODERADOR DA INCERTEZA DO AMBIENTE EXTERNO,"Este estudo tem como objetivo verificar em que medida a participação orçamentária, moderada pela incerteza do ambiente externo, influencia a constituição de reservas orçamentárias. Foi realizada uma pesquisa empírica, com abordagem quantitativa, realizada através de um questionário. A população foi limitada a gestores de nível intermediário, de diferentes áreas funcionais, com perfis ativos na rede social LinkedIn®, sendo a amostra final composta por 111 respondentes. Para a análise, foi adotada a técnica de Modelagem de Equações Estruturais. Os resultados indicam que a participação orçamentária está positivamente associada à constituição de reservas; no entanto, esse efeito é mais forte em ambientes externos com níveis mais altos de incerteza. As evidências indicam que em um ambiente externo de baixa incerteza, a participação por si só não constitui um antecedente significativo para a criação de reservas. Em suma, os resultados sugerem que a incerteza do ambiente externo modera a relação entre a participação orçamentária e a reserva orçamentária. Esse resultado tem implicações no processo de planejamento orçamentário das empresas, que, ao buscar um orçamento com menor nível de reservas, devem restringir o nível de participação do gestor em ambientes externos altamente incertos. Por outro lado, em um ambiente externo de baixa incerteza, há pouca diferença entre um nível maior ou menor de participação na constituição de reservas",Participação orçamentária. Incerteza ambiental. Reserva orçamentária.,3,Danrlei Anderson Peyerl,Franciele Beck,Daniel Magalhães Mucci,,,,Universidade Regional de Blumenau,Universidade Regional de Blumenau,Universidade de São Paulo,,,,https://asaa.anpcont.org.br/index.php/asaa/article/view/632,Advances in Scientific and Applied Accounting – ASAA
2020-12-19,A BAIXA LEGITIMAÇÃO DA QUALIFICAÇÃO ECONÔMICO-FINANCEIRA (QEF) PERCEBIDA PELOS STAKEHOLDERS NAS LICITAÇÕES PÚBLICAS,"Objetivo: O trabalho teve como objetivo investigar se na etapa de Qualificação Econômico-Financeira (QEF) nas licitações públicas os stakeholders percebem a informação contábil com legitimidade para avaliar a capacidade financeira das empresas.Método: Por meio da literatura de legitimidade normativa (normativity), adotando-se uma abordagem construtivista, a pesquisa apresenta uma análise qualitativa da percepção dos stakeholders sobre a legitimidade da informação contábil no processo de licitações públicas. A coleta de dados foi realizada por meio de grupos focais e entrevistas semiestruturadas com stakeholders de segmentos que atuam em diferentes etapas do processo: administração pública; empresas privadas; órgãos de controle e julgamento; e juristas do direito administrativo.Resultados ou Discussão: Os resultados evidenciaram que uma baixa legitimidade da informação contábil na etapa de QEF está relacionada com fatores da própria legislação, seguida da baixa validação pelos stakeholders, reforçada pela falta de aplicação da estrutura conceitual da contabilidade. Isso faz com que a informação contábil não seja utilizada para avaliar a real capacidade econômico-financeira das empresas, tornando essa apenas uma etapa de compliance no processo.Contribuições: A pesquisa aponta para o fato de que a baixa legitimidade percebida das informações contábeis é fator crucial para sua utilização cerimonial. O estudo contribui de duas formas. Primeiro, traz elementos teóricos que podem contribuir com explicações para o baixo uso das informações contábeis em processos específicos. Segundo, contribui com o processo de licitações públicas, pois a etapa de QEF tem permitido a validação de empresas sem condições econômicas suficientes.",Legitimidade Normativa. Informação Contábil. Stakeholders. Qualificação Econômico-Financeira. Licitações Públicas.,3,Rafael Borges Ribeiro,Gilberto José Miranda,Ricardo Rocha de Azevedo,,,,Universidade Federal de Uberlândia,Universidade Federal de Uberlândia,Universidade Federal de Uberlândia,,,,https://asaa.anpcont.org.br/index.php/asaa/article/view/723,Advances in Scientific and Applied Accounting – ASAA
2020-12-19,PERFIS DOS CONTROLLERS: AUTONOMIA E ENVOLVIMENTO DOS PROFISSIONAIS DE CONTROLADORIA,"A presente pesquisa teve por objetivo investigar o perfil dos controllers no contexto brasileiro. Partindo de dois perfis específicos (bean counters e business partners), o estudo se revestiu de uma tríplice missão: primeiro, relacionar quais as principais atividades desempenhadas por controllers atuantes no Brasil; segundo, discernir qual destes perfis destacados é predominante; e terceiro, identificar se a autonomia e o envolvimento dos controllers estão associados ao tamanho e à descentralização da organização em que atuam. O método empregado para a coleta de dados consistiu na aplicação de um questionário, enviado por e-mail a controllers de todo o país, os quais responderam validamente 111 questionários, o que representou uma taxa de resposta de 18,62%. As respostas evidenciam que entre as atividades dos controllers predominam: análise de relatórios financeiros, controle de desempenho gerencial, escrituração, e monitoramento fiscal. Os resultados apontam, ainda, uma prevalência de bean counters (74,5 % da amostra). Em geral, os controllers se caracterizaram por serem homens, pós-graduados, de meia idade (média de 43 anos), com cerca de 6,8 anos de experiência em controladoria. A relação entre descentralização e envolvimento se mostrou, de fato, positiva e significante. A associação entre as variáveis contingenciais e o elemento autonomia não se confirmou.",Controller. Bean Counters. Business Partners. Envolvimento. Autonomia,3,Gustavo Henrique Costa Souza,Cláudio de Araújo Wanderley,Kate Horton,,,,Universidade Federal de Pernambuco,Universidade Federal de Pernambuco,Universidade Federal de Pernambuco,,,,https://asaa.anpcont.org.br/index.php/asaa/article/view/689,Advances in Scientific and Applied Accounting – ASAA
2020-08-31,FINANCIAL REPORTING COMO INSTRUMENTO IDEOLÓGICO PARA FINS HEGEMÔNICOS: EVIDÊNCIAS DO BANCO DO BRASIL (1853–1902),"O objetivo central do nosso estudo é evidenciar e entender como o poder dominante brasileiro se apoderou do financial reporting e da contabilidade em si como instrumento ideológico e consequentemente de controle hegemônico, através da criação de uma realidade que satisfaça seus interesses materiais. A unidade de estudo é o Banco do Brasil entre 1853 e 1902, fase de muitas mudanças sociais, econômicas e políticas no país. Baseando-se na abordagem crítica, em um estudo de caráter histórico através de pesquisa documental primária, utilizamos a plataforma teórica do marxista italiano Antonio Gramsci (1891-1937) em suas definições de hegemonia e ideologia, sobretudo. Os documentos foram analisados segundo questões contábeis específicas, sobretudo o cálculo do lucro e a distribuição de dividendos, além do discurso empregado. As conclusões apontam que o Banco do Brasil ao longo do período áureo da produção cafeeira nacional foi utilizado pelo poder dominante, apoderado do Estado, para a transferência de recursos para a burguesia, contribuindo de maneira importante para a desigualdade econômica e social em nosso país.  Especificamente através da interface entre sociedade civil e sociedade política no seio do Estado Brasileiro durante o período estudado. Em segundo lugar, analisamos o vínculo orgânico entre a estrutura e a superestrutura no Brasil e os efeitos para os beneficiados. Argumentamos, pois, que o financial reporting e a contabilidade são instrumentos de disseminação e controle ideológico, mas ao conterem essas características, evidenciam adicionalmente as contradições do sistema capitalista-burguês.",história da contabilidade. hegemonia. ideologia. Banco do Brasil,1,Samir Sayed,,,,,,Universidade Federal de São Paulo,,,,,,https://asaa.anpcont.org.br/index.php/asaa/article/view/448,Advances in Scientific and Applied Accounting – ASAA
2020-04-22,ASSIMETRIA DE CUSTOS NO GERENCIAMENTO DE RESULTADOS,"O objetivo dessa pesquisa foi verificar a relação entre os níveis de assimetria de custos e o gerenciamento de resultados. A amostra é composta por 157 empresas brasileiras de capital aberto no período de 2008 a 2017, somando 1570 observações. Para a análise dos dados, utilizou-se os modelos de regressão múltipla (linear) e o modelo logit (não linear). Quanto aos resultados, inicialmente evidenciou-se que parte das empresas apresentou assimetria nos custos e que o gerenciamento de resultados foi confirmado nas empresas que relatam lucros positivos que estão próximos de zero, isto é, evitam divulgar perdas incorridas no período. Posteriormente, demonstrou-se que o gerenciamento de resultados e a assimetria de custos estão associados negativamente. Porém, esse resultado se mostrou significativo apenas para o gerenciamento de atividades reais. Conclui-se que as empresas que apresentam assimetria de custos têm menor gerenciamento de resultados por atividades reais apenas no setor industrial. As explicações para esse resultado são a elevada estrutura de custos fixos desse setor e os incentivos pessoais dos gestores, conforme a Teoria da Agência, que implicam em maior assimetria de custos. Uma das contribuições da pesquisa é apontar aos usuários da informação contábil que a análise do comportamento dos custos das empresas pode indicar se os gestores estão se utilizando do gerenciamento de resultados para ajustar o lucro.",Assimetria de custos. Gerenciamento de resultados. Teoria da Agência.,2,Nevison Amorim Pereira,Marcelo Tavares,,,,,Universidade Federal de Uberlândia. Telefone de contato: 34 3239 4830,Universidade Federal de Uberlândia Telefone de contato: 34 3239 4360,,,,,https://asaa.anpcont.org.br/index.php/asaa/article/view/658,Advances in Scientific and Applied Accounting – ASAA
2020-08-31,GERENCIAMENTO DE RESULTADOS E O DETALHAMENTO DOS COVENANTS,"A divulgação de covenants financeiros é obrigatória por lei apenas quando existe a violação do limite desses covenants. Entretanto, a despeito da não obrigatoriedade legal, boa parte das companhias não divulgam voluntariamente tais limites quando os contratos são firmados, o que reduz o conteúdo informacional de investidores acerca dos contratos de dívida. Este estudo objetivou investigar a relação do detalhamento dos covenants financeiros com o nível de gerenciamento de resultados. A amostra contempla companhias brasileiras não financeiras de capital aberto no período de 2010 a 2018, em um total de 1.288 observações obtidas junto ao Economatica. Detalhes dos covenants financeiros foram obtidos mediante leitura de notas explicativas e nos sites das firmas direcionados a relações com investidores. Para cada uma das três hipóteses de pesquisa realizou-se em um primeiro estágio um Propensity Score Matching como forma de se identificar grupos comparáveis e com probabilidades semelhantes de possuírem, violarem e divulgarem covenants financeiros, respectivamente. Os resultados encontrados apresentam evidências de que a existência de covenants financeiros está associada a maiores níveis de gerenciamento de resultados.  Resultados adicionais indicam que empresas que violam tais cláusulas possuem maiores níveis de gerenciamento no ano anterior à violação, e que empresas com maiores níveis de gerenciamento de resultados possuem menor probabilidade de detalharem voluntariamente os limites dos covenants financeiros. Conjuntamente, tais evidências indicam que gestores podem estar se utilizando de gerenciamento para evitar o rompimento dos limites das cláusulas contratuais. Tal fato reforça a discussão sobre os covenants na revisão do CPC 26 no sentido de tornar obrigatório que Sociedades Anônimas divulguem os limites dos covenants financeiros nas notas explicativas.",Covenants. cláusulas restritivas. divulgação. gerenciamento de resultados,4,Willams da Conceição de Oliveira,Nadia Cardoso Moreira,Silvania Neris Nossa,Danilo Soares Monte-Mor,,,Fucape Business School,Fucape Business School,Fucape Business School,Fucape Business School,,,https://asaa.anpcont.org.br/index.php/asaa/article/view/684,Advances in Scientific and Applied Accounting – ASAA
2020-04-22,CUSTOS DA QUALIDADE EM HOSPITAIS ACREDITADOS,"Esse estudo tem como objetivo identificar como os gestores percebem a ocorrência dos custos da qualidade em termos de intensidade nos hospitais foco do estudo. Para tanto, a estratégia de pesquisa utilizada é o estudo de caso múltiplo, envolvendo dois hospitais: um de natureza filantrópica, localizado em Foz do Iguaçu-PR, e outro de natureza privada, localizado em Porto Alegre-RS. A coleta de dados abrange 27 entrevistas semi-estruturadas, além de observações diretas e análises documentais. Verifica-se que a ocorrência dos Custos da Qualidade ocupa ainda pouco espaço perante o ambiente hospitalar devido, dentre outros fatores, à complexidade do sistema, à falta de necessidade desse tipo de informação enxergada em meio às decisões e à falta de precisão na mensuração de alguns custos ocultos, tal como as atitudes tomadas frente às reclamações dos clientes. Ainda, foi possível constatar que, em grande maioria, esses custos não são mensurados e controlados em valor monetário. Apenas os já registrados pela Contabilidade são observados mais claramente pelos gestores, não havendo esforços adicionais na exploração dos custos ocultos de qualidade. As causas disso seriam, dentre outras, a falta de necessidade dessas informações em meio ao processo decisório e a carência gerencial contábil no fornecimento dessas informações. Os custos de prevenção foram os mais percebidos, principalmente no que se refere a treinamentos, manutenções preventivas e aquisição de tecnologias, custos tangíveis e já existentes na Contabilidade. Os custos de avaliação, falhas internas e falhas externas apresentaram percentuais menores no que tange à ocorrência, uma vez que nessas categorias, muitos dos elementos de custos são involuntários e difíceis de mensurar e controlar, como retrabalhos, custos com auditoria do sistema de qualidade e mensuração de prejuízo psicológico gerado ao paciente. Como limitações destaca-se a generalização dos dados, já que envolve dois hospitais acreditados apenas, e assim, em outras organizações as constatações poderiam ser outras.",Custos da qualidade. Custos de controle. Custos de falhas de controle. Hospitais acreditados.,4,Katia Abbas,Paulo Henrique Rezende da Silva,Marcia Maria Dos Santos Bortolocci Espejo,Leticia Matiolli Grejo,,,Universidade Estadual de Maringá,Possui graduação em Ciências Contábeis pela Universidade Estadual de Maringá,Universidade Federal do Mato Grosso do SUL,Universidade Estadual do Paraná,,,https://asaa.anpcont.org.br/index.php/asaa/article/view/627,Advances in Scientific and Applied Accounting – ASAA
